statuses_count,followers_count,friends_count,favourite_count,listed_count,default_profile_binary,profile_use_background_image,verified,tweet_freq,followers_growth_rate,friends_growth_rate,favourites_growth_rate,listed_growth_rate,followers_friends_ratio,screen_name_length,num_digits_in_screen_name,name_length,num_digits_in_name,description_length,IS_BOT
37567,29294,7010,840,101,0,1,0,10.810647482014389,8.429928057553957,2.01726618705036,0.24172661870503598,0.02906474820143885,4.17888730385164,1,0,2,0,5,1
53732,2063542,346,2365,2427,0,1,1,14.942157953281423,573.8437152391546,0.09621802002224694,0.6576751946607341,0.674916573971079,5963.994219653179,1,0,3,0,10,0
35944,249730,56,87,418,0,1,1,8.794714949840959,61.10349889894788,0.013701981893809641,0.02128700758502569,0.10227550770736482,4459.464285714285,1,0,3,0,14,1
71620,1122,646,7671,39,1,1,0,16.682972280456557,0.2613556953179595,0.15047752154670394,1.7868623340321454,0.009084556254367574,1.736842105263158,1,2,1,2,1,0
5990,862,503,24455,4,0,1,0,1.588438080084858,0.22858658180853886,0.13338636966321932,6.485017236807213,0.0010607265977194379,1.713717693836978,1,1,2,0,5,0
81189,935068,1185,23884,3063,0,1,1,17.1357112705783,197.3550021105952,0.25010552975939215,5.040945546644154,0.6464753060363022,789.0869198312237,1,0,2,0,5,0
5523,1073392,535,7074,1603,0,1,1,1.421987641606591,276.36251287332647,0.13774459320288363,1.821318228630278,0.4127188465499485,2006.340186915888,1,0,3,0,23,0
35313,156108,4603,29923,2203,0,1,0,9.120092975206612,40.31714876033058,1.1887913223140496,7.728047520661157,0.5689566115702479,33.91440364979361,1,4,1,2,2,0
117603,47798,112656,13922,1292,0,1,0,26.807157510827444,10.895372692044678,25.679507636197858,3.1734670617734215,0.2945064964668338,0.42428277233347533,1,0,1,0,6,1
88262,736785,285,21387,1608,0,0,0,19.531312237220625,163.0416021243638,0.06306705023235229,4.732684222173047,0.3558309360477982,2585.2105263157896,1,0,1,0,24,0
84655,86958,71070,77,176,0,1,0,22.580688183515605,23.19498532942118,18.957055214723926,0.020538810349426513,0.0469458522272606,1.2235542422963275,1,0,3,0,7,1
21248,1512,1072,3733,4,0,0,0,8.054586808188022,0.5731614859742229,0.40636846095526913,1.4150871872630781,0.001516300227445034,1.4104477611940298,1,0,1,0,1,0
28574,860,302,347,2,0,0,0,6.501478953356086,0.1956769055745165,0.06871444823663253,0.07895335608646188,0.0004550625711035267,2.847682119205298,1,2,3,0,0,0
39600,821272,1730,60604,7282,0,1,1,8.219178082191782,170.45911166459112,0.35907015359070155,12.578663345786634,1.5114155251141552,474.7236994219653,1,0,2,0,2,0
15496,1040549,1105,11826,2220,0,1,1,3.4042179261862917,228.5916080843585,0.24275043936731108,2.5979789103690685,0.4876977152899824,941.6733031674208,1,0,2,0,17,0
164130,104027,81261,29717,523,0,1,1,34.67779421085992,21.97908303401648,17.169025987745616,6.278681597295584,0.11050073948869639,1.280158993859293,1,0,2,0,20,1
132682,1427,1638,2643,43,0,0,0,33.90799897776642,0.36468182979810887,0.4186046511627907,0.6754408382315359,0.01098901098901099,0.8711843711843712,1,0,1,0,1,1
12397,87200,1226,3778,229,0,1,0,2.7678053136860905,19.468631390935478,0.27372181290466624,0.8434918508595669,0.05112748381335119,71.12561174551387,1,0,2,0,14,0
70107,88539,69,23,517,0,1,0,16.303953488372095,20.59046511627907,0.016046511627906976,0.005348837209302326,0.12023255813953489,1283.1739130434783,1,0,2,0,16,1
9250,1265,885,374,147,0,0,0,2.296995281847529,0.31412962503104047,0.21976657561460144,0.09287310653091632,0.03650360069530668,1.4293785310734464,1,0,2,0,14,1
180339,1323493,2074,2814,1779,0,0,1,41.37164487267722,303.6230786877724,0.47579720119293417,0.6455609084652443,0.40812112869924294,638.1354869816779,1,0,1,0,6,1
51563,1145,329,876,21,0,1,0,11.668477031002489,0.25910839556460735,0.07445123331070377,0.19823489477257297,0.0047522063815342835,3.480243161094225,1,0,1,0,1,0
374878,819,92,0,1612,1,1,0,162.49588209796272,0.3550065019505852,0.03987863025574339,0.0,0.6987429562201994,8.902173913043478,1,0,1,0,0,1
100502,654,968,72290,18,1,1,0,34.908648836401525,0.22716220910038207,0.33622785689475515,25.109412990621745,0.006252170892671066,0.6756198347107438,1,0,1,0,1,1
25176,1293,1219,5828,5,0,1,0,8.997855611150822,0.4621157969978556,0.43566833452466047,2.082916368834882,0.0017869907076483202,1.0607054963084495,1,0,1,0,2,0
95371,309042,133,414,2451,0,1,1,20.36536408285287,65.99231262011531,0.028400597907324365,0.08840486867392697,0.5233824471492633,2323.624060150376,1,0,1,0,7,1
16119,428415,723,15,549,1,1,0,4.172663732850117,110.90214858917939,0.1871602381568729,0.0038829924928811804,0.1421175252394512,592.551867219917,1,1,2,0,7,0
1179,225,383,0,0,1,1,0,0.6854651162790698,0.1308139534883721,0.22267441860465118,0.0,0.0,0.587467362924282,1,1,2,0,0,1
48254,473,432,35517,16,1,1,0,16.616391184573004,0.16287878787878787,0.1487603305785124,12.230371900826446,0.005509641873278237,1.0949074074074074,1,4,1,4,2,1
83740,1279,1674,0,17,1,1,0,23.77626348665531,0.3631459398069279,0.4752981260647359,0.0,0.004826802952867689,0.7640382317801673,1,0,1,0,1,1
133138,13348,16827,6523,31,0,1,0,36.49616228070175,3.6589912280701755,4.612664473684211,1.7881030701754386,0.00849780701754386,0.7932489451476793,1,0,2,0,21,0
15748,931011,168,155,1630,0,1,1,3.737953952053169,220.98528364585806,0.039876572513648234,0.036790885354854024,0.38689769760265846,5541.732142857143,1,0,2,0,13,1
15448,102646,39725,107562,213,0,1,0,4.389883489627735,29.169082125603865,11.288718385905087,30.56606990622336,0.060528559249786874,2.58391441157961,1,0,3,0,13,0
180558,207945,1056,98,116,1,1,0,39.005832793259884,44.92222942320156,0.22812702527543746,0.02117087923957658,0.025059408079498812,196.91761363636363,1,0,1,0,4,1
2902,33270,1883,578,50,0,0,0,1.104261796042618,12.659817351598173,0.7165144596651446,0.21993911719939116,0.01902587519025875,17.668613913967075,1,0,3,0,13,1
13284,1049130,522,18129,877,0,1,0,3.110278623273238,245.64036525403887,0.12221962069772888,4.24467337859986,0.20533832826036058,2009.8275862068965,1,0,2,0,11,0
62725,172757,196,13152,450,0,1,1,14.389768295480614,39.63225510438174,0.04496444138563891,3.0172057811424637,0.10323468685478321,881.4132653061224,1,0,1,0,15,1
83296,1430,1421,26820,40,0,1,0,18.798465357707062,0.322726246896863,0.320695102685624,6.052809749492214,0.009027307605506657,1.0063335679099226,1,0,2,0,29,0
85674,1221,578,50344,17,0,1,0,22.617212249208027,0.3223336853220697,0.1525871172122492,13.29039070749736,0.004487856388595565,2.112456747404844,1,0,2,0,9,0
101693,952,942,1831,17,0,1,0,22.32557628979144,0.20900109769484082,0.20680570801317233,0.40197585071350167,0.0037321624588364435,1.010615711252654,1,0,1,0,21,1
49500,1012,817,3109,5,0,1,0,12.66632548618219,0.25895598771750256,0.20905834186284544,0.7955475946775844,0.00127942681678608,1.2386780905752754,1,1,2,0,1,0
100651,139483,5,59,121,0,1,0,28.96431654676259,40.13899280575539,0.0014388489208633094,0.01697841726618705,0.03482014388489209,27896.6,1,0,3,0,20,1
178,405,241,0,0,0,1,0,0.054853620955315874,0.12480739599383667,0.07426810477657936,0.0,0.0,1.6804979253112033,1,0,2,0,11,0
25498,191735,133,5752,78,1,1,0,7.308111206649469,54.95414158784752,0.03811980510174835,1.648609916881628,0.02235597592433362,1441.6165413533834,1,0,2,0,8,0
15746,962391,134,7898,2769,0,0,0,3.838615309605071,234.61506582155047,0.03266699171136031,1.9254022428083861,0.6750365675280351,7182.022388059701,1,0,1,0,20,0
129023,56051,2134,886,1152,0,0,0,40.53502984605718,17.609487904492617,0.6704366949418787,0.27835375431982406,0.36192271442035817,26.265698219306465,1,0,2,0,20,1
69610,1095,629,47786,6,0,1,0,17.019559902200488,0.26772616136919314,0.15378973105134475,11.68361858190709,0.001466992665036675,1.740858505564388,1,0,1,0,6,0
18659,899817,42,117,4655,0,1,1,4.140004437541602,199.64876858220546,0.009318837364100288,0.025959618371422234,1.0328378078544487,21424.214285714286,1,0,2,0,16,0
91147,854,1301,22,126,1,1,0,27.379693601682188,0.2565334935416041,0.3908080504656053,0.006608591168519075,0.037849203965154704,0.6564181398923905,1,1,2,0,0,1
405220,207868,44,45734,0,0,1,0,88.16797214969539,45.22802436901654,0.009573542210617928,9.95082680591819,0.0,4724.272727272727,1,0,2,1,8,1
5191,220693,209100,24,255,1,1,0,1.950037565740045,82.90495867768595,78.54996243425995,0.009015777610818933,0.09579263711495116,1.0554423720707795,1,0,0,0,0,0
5150,1324,1889,0,0,1,1,0,1.1080034423407918,0.2848537005163511,0.40641135972461273,0.0,0.0,0.7008999470619375,1,0,1,0,0,1
9559,745,825,1,5,0,0,0,3.2871389270976614,0.2561898211829436,0.28370013755158185,0.000343878954607978,0.0017193947730398899,0.9030303030303031,1,0,2,0,4,1
4465,1717111,59,607,2100,0,1,1,1.3583815028901733,522.3945847277153,0.01794949802251293,0.18466686948585337,0.6388804380894433,29103.57627118644,1,0,2,0,21,0
136745,78610,89747,91774,524,0,1,0,31.213193334855056,17.94339191965305,20.48550559233052,20.94818534581146,0.11960739557178726,0.8759067155448093,1,1,2,0,16,0
5458,5120701,82,1038,953,1,1,1,1.9847272727272727,1862.073090909091,0.029818181818181817,0.37745454545454543,0.34654545454545455,62447.57317073171,1,0,2,0,27,0
8594,92606,29,60,133,0,0,0,2.3642365887207704,25.476203576341128,0.00797799174690509,0.016506189821182942,0.03658872077028886,3193.310344827586,1,0,2,0,19,0
28848,3089,3907,10586,19,0,1,0,10.118554893019994,1.0834794808839003,1.3703963521571378,3.7130831287267627,0.006664328305857594,0.7906321986178654,1,0,3,0,12,1
3113,2492897,0,2,4265,1,1,0,1.0213254593175853,817.8795931758531,0.0,0.0006561679790026247,1.3992782152230971,0,1,0,3,0,20,0
36423,847,1138,14636,2,1,1,0,9.48515625,0.22057291666666667,0.29635416666666664,3.8114583333333334,0.0005208333333333333,0.7442882249560633,1,2,2,0,6,0
11590,1179313,1180137,12,462,1,1,0,3.5110572553771586,357.2593153589821,357.50893668585275,0.0036352620418055137,0.13995758860951227,0.9993017759802464,1,4,3,1,9,0
9259,905,1437,11921,2,1,1,0,3.0487323016134344,0.2979914389199868,0.47316430688179123,3.925255186038854,0.0006585446163977609,0.6297842727905358,1,2,2,0,7,0
78596,198552,620,518,1721,0,1,1,17.071242397914858,43.125977410947,0.13466550825369245,0.11251086012163336,0.37380538662033014,320.2451612903226,1,0,2,0,23,1
166374,2155295,23915,1290,1513,0,1,0,33.43528938906753,433.1380627009646,4.806069131832797,0.2592443729903537,0.3040594855305466,90.12314446999791,1,0,1,0,16,1
4272,321150,1077,19332,638,1,1,1,1.7429620563035495,131.0281517747858,0.4394124847001224,7.887392900856793,0.2603019175846593,298.18941504178275,1,0,2,0,16,0
80840,920,716,909,73,0,1,0,18.293731613487214,0.2081918986195972,0.1620276080561213,0.20570264765784113,0.016519574564381082,1.2849162011173185,1,0,1,0,1,1
2397,2303744,498,1,1219,0,1,1,0.5134961439588689,493.5184233076264,0.10668380462724936,0.00021422450728363326,0.2611396743787489,4625.991967871486,1,0,2,0,21,0
31453,786,10,0,87,1,1,0,10.01687898089172,0.2503184713375796,0.0031847133757961785,0.0,0.027707006369426752,78.6,1,1,1,1,2,1
30099,890996,173953,6068,3621,0,1,1,6.820530251529572,201.90256061636074,39.41830953999547,1.3750283254022206,0.8205302515295717,5.122050208964491,1,0,1,0,6,0
62043,2063778,2141379,634,2063,0,1,1,21.700944386149004,721.8530954879328,748.9958027282266,0.2217558586918503,0.7215809723679608,0.963761202477469,1,0,3,0,8,1
39956,1674,1122,25035,5,0,1,0,9.848656642839536,0.4126201626817846,0.27655903376879465,6.170815873798373,0.0012324377618930244,1.4919786096256684,1,0,1,0,0,0
51926,145058,1414,1388,1141,0,1,0,11.488053097345134,32.092477876106194,0.31283185840707967,0.3070796460176991,0.25243362831858407,102.58698727015559,1,1,2,0,18,1
19695,1696,1225,15913,29,0,1,0,8.17219917012448,0.703734439834025,0.508298755186722,6.602904564315352,0.012033195020746889,1.3844897959183673,1,0,2,0,25,1
16997,169519,260,6192,1119,0,1,1,3.6631465517241377,36.53426724137931,0.05603448275862069,1.3344827586206895,0.24116379310344827,651.9961538461539,1,0,2,0,28,0
288782,1013,2462,60378,60,0,1,0,66.47836095764272,0.233195211786372,0.5667587476979742,13.899171270718233,0.013812154696132596,0.41145410235580826,1,0,1,0,2,1
25222,118887,1256,341,166,0,0,0,7.317087322309255,34.489991296779806,0.36437481868291266,0.09892660284305192,0.048157818392805335,94.65525477707007,1,0,3,0,19,1
3,4,2,6,0,1,1,0,0.0016146393972012918,0.002152852529601722,0.001076426264800861,0.0032292787944025836,0.0,2.0,1,0,1,0,5,0
69997,105569,82293,7,258,1,1,0,21.134359903381643,31.87469806763285,24.846920289855074,0.002113526570048309,0.07789855072463768,1.2828430121638537,1,1,1,0,0,1
51784,1126,2313,13176,38,1,1,0,15.894413750767342,0.3456108041743401,0.7099447513812155,4.044198895027624,0.011663597298956415,0.48681366191093817,1,0,1,0,1,1
88322,1335442,15,32,5370,0,1,0,23.175544476515352,350.41773812647597,0.003935974809761217,0.00839674626082393,1.409078981894516,89029.46666666666,1,0,2,0,18,1
22652,397999,743,226,1055,0,1,1,4.923277548359052,86.5027168006955,0.16148663334057814,0.04911975657465768,0.22929797870028254,535.6648721399731,1,0,3,0,23,0
93304,850,1142,40743,0,0,1,0,29.714649681528662,0.27070063694267515,0.36369426751592354,12.97547770700637,0.0,0.7443082311733801,1,2,6,0,4,1
4285,88281,589,0,151,0,0,1,1.1717254580257042,24.1402789171452,0.16106097894449,0.0,0.041290675417008475,149.88285229202037,1,0,2,0,3,0
20780,1166,1604,2070,0,0,1,0,5.156327543424317,0.2893300248138958,0.398014888337469,0.5136476426799007,0.0,0.726932668329177,1,0,1,0,7,0
8954,1075927,39,4271,2172,0,1,0,1.8946254760897165,227.6612357173085,0.008252221752010156,0.9037240795598815,0.4595852729581041,27587.871794871793,1,0,1,0,0,1
7,65,23,0,0,1,1,0,0.005537974683544304,0.051424050632911396,0.01819620253164557,0.0,0.0,2.8260869565217392,1,2,2,0,0,0
54192,121682,2305,14812,792,0,1,1,13.457164142041222,30.2165383660293,0.5723863918549789,3.678172336727092,0.19667246088899926,52.79045553145336,1,0,3,0,19,0
161463,107447,99090,2839,537,0,1,0,41.032528589580686,27.30546378653113,25.181702668360863,0.7214739517153749,0.13646759847522236,1.0843374709859723,1,1,1,1,20,1
323597,354410,208859,212752,1381,0,1,0,79.95972325179144,87.57351124289598,51.60835186557944,52.57029898690388,0.3412404250061774,1.6968864161946577,1,0,1,0,14,1
988,806,3183,751,0,0,0,0,0.4284475281873374,0.34952298352124894,1.3803122289679097,0.3256721595836947,0.0,0.25322023248507697,1,2,1,0,25,0
10056,39817,29167,2887,44,0,1,0,2.082418720231932,8.245392420791054,6.039966866846138,0.5978463449989646,0.009111617312072893,1.3651386841293243,1,1,1,0,10,1
63229,136464,73,47,386,1,1,1,17.77593477649705,38.36491425358448,0.02052291256676975,0.013213382063536689,0.10851841439415237,1869.3698630136987,1,0,4,0,12,1
80146,309255,52,142,339,0,1,1,22.145896656534955,85.45316385741917,0.014368610113290964,0.03923735838629456,0.09367228516164687,5947.211538461538,1,1,1,1,20,1
115423,970786,1940,460,1427,0,1,0,27.40987888862503,230.53573972928046,0.46069817145571124,0.10923771075753978,0.3388743766326288,500.40515463917524,1,0,2,0,0,1
55520,0,0,55429,0,1,1,0,16.870252202977817,0.0,0.0,16.842601033120634,0.0,0,1,0,3,0,27,1
67469,95530,17803,21,37,0,1,0,16.022085015435763,22.685822844929945,4.227736879601045,0.004986938969365947,0.008786511517454286,5.365949559063079,1,1,2,0,6,1
15952,247509,173,23165,413,0,1,1,4.416389811738649,68.52408637873754,0.047895902547065335,6.413344407530454,0.11434108527131782,1430.6878612716764,1,0,2,0,25,0
31543,1112,679,113,5,0,1,0,9.137601390498261,0.32213209733487835,0.19669756662804172,0.03273464658169177,0.0014484356894553883,1.637702503681885,1,2,2,0,24,0
13235,1531439,609,7637,484,0,1,1,3.03485439119468,351.1669341894061,0.13964686998394862,1.7512038523274478,0.1109837193304288,2514.67816091954,1,0,2,0,20,0
142379,834,1624,0,17,1,1,0,34.51612121212121,0.20218181818181818,0.3936969696969697,0.0,0.004121212121212121,0.5135467980295566,1,1,1,0,1,1
25818,924037,747236,813,895,1,1,0,7.9244935543278086,283.6209330877839,229.35420503376304,0.24953959484346225,0.2747084100675261,1.2366066410076602,1,1,2,1,15,0
29763,362642,18994,8842,546,1,1,0,8.751249632461041,106.62805057336078,5.584827991767128,2.5998235812996175,0.16054101734783888,19.09245024744656,1,0,2,0,19,0
17001,1095072,753,17986,1707,0,1,1,3.740594059405941,240.93993399339934,0.16567656765676567,3.9573157315731575,0.37557755775577556,1454.2788844621514,1,0,1,0,18,0
6175,1212688,5089,446,648,0,1,1,1.3027426160337552,255.84135021097046,1.0736286919831224,0.0940928270042194,0.13670886075949368,238.29593240322265,1,1,1,1,7,0
96296,62876,69434,4,246,1,1,0,26.958566629339305,17.60246360582307,19.43840985442329,0.0011198208286674132,0.06886898096304592,0.9055505948094593,1,1,2,0,12,1
50869,1396438,501,13876,6508,0,0,1,10.653193717277487,292.4477486910995,0.10492146596858638,2.9059685863874347,1.3629319371727748,2787.3013972055887,1,0,2,0,5,0
5003,92534,7707,2870,101,0,1,0,1.2232273838630807,22.62444987775061,1.8843520782396088,0.7017114914425427,0.02469437652811736,12.006487608667445,1,0,3,0,1,0
59108,934796,1471,9552,505,0,1,1,18.800254452926207,297.3269720101781,0.4678753180661578,3.0381679389312977,0.1606234096692112,635.4833446634942,1,0,1,0,19,0
10384,4223,3956,15420,201,0,1,0,2.212185769066894,0.8996591393268002,0.8427780144865786,3.2850447379633576,0.04282062207072859,1.0674924165824065,1,0,2,0,23,0
43832,107129,1167,66986,1276,0,1,1,9.768665032315578,23.87541787385781,0.2600846891018498,14.928905727657678,0.28437708936928907,91.79862896315339,1,0,2,0,24,0
289981,779,490,0,6,1,1,0,90.19626749611197,0.24230171073094867,0.15241057542768274,0.0,0.0018662519440124418,1.589795918367347,1,0,2,0,7,1
8,19,131,106,1,1,1,0,0.0029069767441860465,0.006904069767441861,0.04760174418604651,0.038517441860465115,0.0003633720930232558,0.1450381679389313,1,0,1,0,1,1
60305,96661,101216,2328,81,1,1,0,18.612654320987655,29.83364197530864,31.239506172839505,0.7185185185185186,0.025,0.9549972336389504,1,3,1,0,0,1
270994,1354991,51117,2718,14092,0,1,1,57.68284376330353,288.41868880374625,10.88058748403576,0.578544061302682,2.9995742869306086,26.5076393372068,1,2,1,2,23,1
54834,105580,114831,3119,39,0,1,0,11.86883116883117,22.852813852813853,24.855194805194806,0.6751082251082251,0.008441558441558441,0.919438130818333,1,0,2,0,3,1
451194,873,744,11,53,0,1,0,134.84578601315002,0.26090854751942616,0.22235505080693366,0.00328750747160789,0.015839808726838017,1.1733870967741935,1,0,2,0,1,1
32292,912073,1357,3578,4325,0,1,1,6.883820081006182,194.43039863568535,0.28927733958644214,0.7627371562566617,0.9219782562353442,672.1245394252027,1,0,2,0,16,0
7155,31939855,456,532,64527,0,1,1,1.5197536108751062,6784.166312659303,0.09685641461342395,0.11299915038232795,13.705819881053525,70043.54166666667,1,0,1,0,3,0
43099,1011749,542,1484,1139,0,1,1,10.15767145887344,238.45133160499645,0.1277398067405138,0.3497525335847278,0.2684421399952864,1866.6955719557195,1,0,2,0,12,0
23755,1147655,1474,3124,3867,0,1,1,5.141774891774892,248.41017316017317,0.319047619047619,0.6761904761904762,0.837012987012987,778.5990502035278,1,0,2,0,9,1
18604,102342,1285,2000,846,0,1,1,4.005166846071044,22.032723358449946,0.2766415500538213,0.43057050592034446,0.1821313240043057,79.64357976653696,1,0,1,0,15,1
84855,1718,1695,46162,30,0,1,0,18.299547120983394,0.37049816691826615,0.36553806340306233,9.955143411688592,0.006469700237222342,1.0135693215339232,1,0,2,0,7,0
15057,1467540,300,9864,514,0,1,1,3.946788990825688,384.67627785058977,0.07863695937090433,2.585583224115334,0.1347313237221494,4891.8,1,0,1,0,6,0
80003,164278,2432,22309,498,0,1,1,16.956973293768545,34.819415006358625,0.5154726579058924,4.728486646884273,0.10555320050869012,67.54851973684211,1,0,3,0,23,1
211676,123128,122775,6005,74,1,1,0,66.5857187794904,38.7316766278704,38.620635419943376,1.888958792072979,0.023277760301981754,1.0028751781714518,1,4,1,0,10,1
27207,1254,926,9649,6,1,1,0,7.791237113402062,0.359106529209622,0.2651775486827033,2.763172966781214,0.001718213058419244,1.3542116630669547,1,2,1,0,5,0
26869,206564,539,64675,640,0,1,1,7.904972050603119,60.77199176228302,0.15857605177993528,19.027655192703737,0.18829067372756694,383.2356215213358,1,0,1,0,14,1
1365,9365,56,25,74,1,1,1,1.0697492163009403,7.339341692789969,0.0438871473354232,0.019592476489028215,0.05799373040752351,167.23214285714286,1,0,2,0,14,1
34129,197479,1511,263,252,0,1,0,7.4664187267556335,43.20258149201488,0.3305622402100197,0.057536644060380664,0.055130168453292494,130.69424222369292,1,0,1,0,21,0
69055,103351,10,564,178,0,1,0,19.262203626220362,28.828730822873084,0.002789400278940028,0.15732217573221757,0.0496513249651325,10335.1,1,0,2,0,29,1
63033,138533,1942,49544,719,0,0,1,13.57592074090028,29.83695886280422,0.4182640534137411,10.6706870557829,0.15485677363773423,71.33522142121524,1,0,2,0,21,1
136194,117564,43968,414,157,0,1,1,32.833654773384765,28.342333654773384,10.599807135969142,0.09980713596914176,0.03784956605593057,2.673853711790393,1,0,3,0,27,1
31553,222065,16,10538,132,1,1,0,10.308069258412283,72.54655341391702,0.005227049983665469,3.4426657954916693,0.043123162365240116,13879.0625,1,0,3,0,26,0
201164,1269,1204,84403,55,0,1,0,66.32509066930432,0.41839762611275966,0.3969666996373228,27.828222881635345,0.01813386086383119,1.053986710963455,1,1,1,3,6,1
14891,198804,257,4802,1347,0,1,0,5.235935302390999,69.90295358649789,0.09036568213783404,1.688466947960619,0.47362869198312235,773.5564202334631,1,0,2,0,3,0
17169,80970,11675,79,32,1,1,0,4.512220762155059,21.279894875164256,3.0683311432325886,0.02076215505913272,0.008409986859395532,6.9353319057815845,1,1,2,0,5,0
282640,589,39,330,15,0,1,0,80.5930995152552,0.1679498146564015,0.011120615911035072,0.09409751924721985,0.00427715996578272,15.102564102564102,1,0,3,0,5,1
10640,580960,465,4774,1201,1,1,0,3.7797513321492007,206.38010657193607,0.16518650088809947,1.6959147424511545,0.4266429840142096,1249.3763440860216,1,3,1,0,9,0
70840,892,614,8401,1,0,1,0,21.15258286055539,0.2663481636309346,0.18333830994326664,2.508510002985966,0.00029859659599880563,1.4527687296416938,1,0,1,0,4,0
7950,59121,18761,5256,141,0,0,0,2.521408182683159,18.750713606089437,5.950206152870282,1.6669838249286395,0.04471931493815414,3.1512712541975376,1,0,1,0,0,0
59912,1129,707,3506,2,0,0,0,14.619814543679844,0.2755002440214739,0.1725231820400195,0.8555392874572962,0.0004880429477794046,1.5968882602545968,1,0,2,0,5,0
45893,968,274,28577,48,0,1,0,10.383031674208144,0.21900452488687783,0.061990950226244346,6.4653846153846155,0.01085972850678733,3.5328467153284673,1,0,1,0,1,0
26576,1170,568,10569,11,1,1,0,7.012137203166227,0.3087071240105541,0.14986807387862797,2.788654353562005,0.0029023746701846965,2.0598591549295775,1,2,1,0,18,0
