statuses_count,followers_count,friends_count,favourite_count,listed_count,default_profile_binary,profile_use_background_image,verified,tweet_freq,followers_growth_rate,friends_growth_rate,favourites_growth_rate,listed_growth_rate,followers_friends_ratio,screen_name_length,num_digits_in_screen_name,name_length,num_digits_in_name,description_length,IS_BOT
16948,244,246,5500,3,1,1,1,5.138872043662826,0.0739842328684051,0.07459066100667071,1.6676773802304428,0.0009096422073984233,0.991869918699187,1,0,1,0,4,0
4655,281,421,2466,1,1,1,1,1.5197518772445315,0.09174012406137773,0.1374469474371531,0.8050930460333007,0.000326477309826967,0.667458432304038,1,0,1,0,2,0
23875,2134,654,241,8,1,1,1,7.226089588377724,0.6458837772397095,0.19794188861985473,0.07294188861985472,0.002421307506053269,3.2629969418960245,1,0,4,0,33,0
14537,865,250,0,20,1,1,1,4.060614525139664,0.24162011173184358,0.06983240223463687,0.0,0.00558659217877095,3.46,1,0,2,0,13,0
8877,400,173,5293,2,1,1,1,2.3920776071139853,0.10778765831312315,0.04661816222042576,1.4263001886284021,0.0005389382915656157,2.3121387283236996,1,0,2,0,2,0
5057,625,566,919,1,1,1,1,1.2926891615541922,0.15976482617586912,0.14468302658486706,0.23491820040899797,0.0002556237218813906,1.1042402826855124,1,1,1,0,8,0
7135,202,300,299,1,1,1,1,1.9802941992783791,0.056064390785456567,0.08326394671107411,0.0829864002220372,0.0002775464890369137,0.6733333333333333,1,0,2,0,4,0
346,451,403,1875,0,1,1,1,0.10762052877138413,0.14027993779160186,0.12534992223950234,0.583203732503888,0.0,1.119106699751861,1,0,1,0,6,0
3629,269,187,1229,0,1,1,1,0.8186329799233025,0.060681254229641324,0.04218362282878412,0.27723889014211595,0.0,1.4385026737967914,1,0,1,0,6,0
18745,553,1856,81,8,1,1,1,4.044228694714132,0.11930960086299892,0.4004314994606257,0.017475728155339806,0.001725997842502697,0.2979525862068966,1,0,2,0,22,0
9240,170,143,4567,2,1,1,1,3.283582089552239,0.06041222459132907,0.05081734186211798,1.622956645344705,0.0007107320540156361,1.1888111888111887,1,0,1,0,1,0
8318,884,250,137,10,1,1,1,1.7980977086035452,0.1910938175529615,0.054042369217466496,0.029615218331171637,0.00216169476869866,3.536,1,1,2,0,20,0
1238,192,175,624,0,1,1,1,0.38833124215809284,0.060225846925972396,0.054893350062735255,0.19573400250941028,0.0,1.0971428571428572,1,0,1,0,3,0
2182,254,292,620,1,1,1,1,0.6755417956656347,0.07863777089783282,0.09040247678018576,0.19195046439628483,0.00030959752321981426,0.8698630136986302,1,0,1,0,3,0
9156,285,205,4088,1,1,1,1,2.969834576710996,0.09244242620823873,0.06649367499189102,1.3259811871553682,0.0003243593902043464,1.3902439024390243,1,0,1,0,2,0
911,53,272,1177,1,1,1,1,0.24816126396077362,0.014437482974666304,0.07409425224734405,0.3206210841732498,0.00027240533914464724,0.1948529411764706,1,0,1,0,1,0
38417,344,335,23322,4,1,1,1,9.65008791760864,0.08641044963576991,0.08414971112785732,5.858327053504144,0.001004772670183371,1.026865671641791,1,0,2,0,9,0
13572,701,708,6970,0,1,1,1,2.9594417793283907,0.15285651984300044,0.15438290449193195,1.5198430004361099,0.0,0.9901129943502824,1,0,1,0,22,0
1523,87,195,66,3,1,1,1,0.3521387283236994,0.020115606936416185,0.04508670520231214,0.015260115606936415,0.0006936416184971098,0.4461538461538462,1,0,2,0,5,0
2055,142,129,489,0,1,1,1,0.6626894550145115,0.04579168010319252,0.041599484037407285,0.15769106739761368,0.0,1.1007751937984496,1,0,0,0,1,0
24986,650,348,4907,1,1,1,1,6.705850778314546,0.17444981213097155,0.09339774557165861,1.3169618894256576,0.00026838432635534085,1.867816091954023,1,0,2,0,2,0
21105,415,481,248,1,1,1,1,5.023803856224708,0.09878600333253987,0.11449654844084742,0.05903356343727684,0.00023803856224708403,0.8627858627858628,1,0,3,0,12,0
19515,689,470,2463,26,1,1,1,4.151244416081685,0.1465645607317592,0.0999787279302276,0.5239310784939375,0.005530738140821102,1.4659574468085106,1,0,1,0,17,0
1000,108,155,1326,0,1,1,1,0.3806623524933384,0.041111534069280545,0.05900266463646745,0.5047582794061667,0.0,0.6967741935483871,1,3,1,0,11,0
2310,651,744,941,4,1,1,1,0.5693862459945773,0.16046339659847178,0.18338673896968202,0.2319447867882672,0.0009859502095144195,0.875,1,0,3,0,12,0
1182,220,1040,1388,7,1,1,1,0.24774680360511422,0.046111926220918045,0.21798365122615804,0.29092433452106475,0.001467197652483756,0.21153846153846154,1,0,2,0,16,0
615,2544,262,979,4,1,1,1,0.18642012731130644,0.7711427705365262,0.07941800545619884,0.2967565929069415,0.0012124886329190664,9.709923664122137,1,0,3,0,22,0
21207,631,213,408,12,1,1,1,4.5744176013805005,0.13610871440897326,0.045944779982743746,0.08800690250215704,0.0025884383088869713,2.9624413145539905,1,0,2,0,6,0
37989,451,268,3140,9,1,1,1,8.245930106359888,0.09789450835684828,0.05817234642934665,0.681571521597569,0.0019535489472541786,1.6828358208955223,1,0,1,0,9,0
11452,389,297,5456,0,1,1,1,3.021635883905013,0.10263852242744063,0.07836411609498681,1.4395778364116094,0.0,1.3097643097643097,1,2,2,0,5,0
43447,1068,822,8097,2,1,1,1,13.078567128236003,0.3214930764599639,0.24744130042143286,2.437387116195063,0.0006020469596628537,1.2992700729927007,1,0,1,0,6,0
17447,1953,1199,16715,15,1,1,1,5.324076899603296,0.5959719255416539,0.3658834299664327,5.100701861458651,0.0045773573390296,1.6288573811509592,1,0,1,0,14,0
15809,385,353,4688,5,1,1,1,5.283756684491979,0.12867647058823528,0.11798128342245989,1.5668449197860963,0.0016711229946524064,1.0906515580736544,1,0,1,0,4,0
3559,99,105,663,0,1,1,1,0.7978031831427931,0.02219233355749832,0.023537323470073975,0.14862138533960995,0.0,0.9428571428571428,1,2,2,0,12,0
4059,599,585,105,8,1,1,1,0.9271356783919598,0.1368204659661946,0.13362265874828688,0.023983554134307902,0.001827318410232983,1.0239316239316238,1,0,2,0,24,0
87311,1878,1882,330,17,1,1,1,18.94769965277778,0.4075520833333333,0.4084201388888889,0.07161458333333333,0.003689236111111111,0.997874601487779,1,0,2,0,22,0
13635,665,1168,4724,16,1,1,1,2.872945638432364,0.140117994100295,0.24610198061525496,0.9953645174884113,0.00337126000842815,0.5693493150684932,1,0,2,0,21,0
23799,462,272,4116,10,1,1,1,6.251379038613081,0.12135539795114263,0.07144733385868138,1.0811662726556344,0.002626740215392698,1.6985294117647058,1,1,1,1,16,0
4282,32,114,6,3,1,1,1,1.55032585083273,0.011585807385952208,0.041274438812454746,0.002172338884866039,0.0010861694424330196,0.2807017543859649,1,0,2,0,29,0
36093,422,326,12075,7,1,1,1,10.090299133351971,0.11797595750629018,0.0911378249930109,3.37573385518591,0.0019569471624266144,1.294478527607362,1,0,1,0,16,0
3028,1915,1804,1441,72,1,1,1,0.9181322013341419,0.5806549423893269,0.5469981807155853,0.436931473620376,0.021831412977562158,1.061529933481153,1,0,2,0,19,0
69,100,214,170,1,1,1,1,0.027359238699444885,0.03965107057890563,0.08485329103885805,0.06740681998413957,0.0003965107057890563,0.4672897196261682,1,0,2,0,15,0
157,23,102,23,0,1,1,1,0.04205732654701313,0.0061612643986070185,0.027323868202518083,0.0061612643986070185,0.0,0.22549019607843138,1,0,2,0,1,0
6747,592,254,7636,3,1,1,1,1.8500137098985467,0.16232519879352894,0.06964628461749384,2.093775706059775,0.0008225939128050452,2.3307086614173227,1,0,3,0,11,0
5414,486,305,2526,1,1,1,1,1.4652232746955345,0.13152909336941812,0.08254397834912043,0.6836265223274696,0.00027063599458728013,1.5934426229508196,1,0,1,0,3,0
5051,167,351,80,4,1,1,1,1.4300679501698754,0.04728199320498301,0.09937712344280861,0.022650056625141562,0.0011325028312570782,0.4757834757834758,1,4,4,0,21,0
29146,1347,736,2728,15,1,1,1,6.787610619469026,0.3136935258500233,0.17140195621797857,0.6353050768514206,0.0034932463903120633,1.830163043478261,1,0,2,0,23,0
9550,500,416,9175,4,1,1,1,2.733257012020607,0.14310246136233543,0.11906124785346307,2.625930165998855,0.0011448196908986834,1.2019230769230769,1,2,2,0,7,0
718,118,224,180,2,1,1,1,0.24281366249577274,0.039905309435238415,0.07575245180926615,0.0608725059181603,0.0006763611768684477,0.5267857142857143,1,2,2,0,19,0
5939,720,727,420,6,1,1,1,1.9902815013404827,0.24128686327077747,0.24363270777479892,0.14075067024128687,0.0020107238605898124,0.9903713892709766,1,0,2,0,17,0
1271,14,38,62,0,1,1,1,0.43587105624142664,0.004801097393689987,0.013031550068587106,0.021262002743484224,0.0,0.3684210526315789,1,0,1,0,1,0
28255,1439,755,1983,3,1,1,1,7.751714677640604,0.39478737997256513,0.20713305898491083,0.5440329218106996,0.0008230452674897119,1.9059602649006622,1,0,1,0,15,0
3259,175,116,1297,0,1,1,1,1.2330684827847143,0.06621263715474839,0.04388951948543322,0.4907302307983352,0.0,1.5086206896551724,1,0,2,0,8,0
15595,1280,1985,3786,5,1,1,1,3.8678075396825395,0.31746031746031744,0.49231150793650796,0.9389880952380952,0.001240079365079365,0.6448362720403022,1,0,1,0,13,0
549,508,892,401,15,1,1,1,0.11765966566652379,0.10887269609944278,0.1911701671667381,0.08594084869267038,0.0032147449635662236,0.5695067264573991,1,0,2,0,15,0
2583,280,337,4537,0,1,1,1,0.984,0.10666666666666667,0.12838095238095237,1.7283809523809524,0.0,0.8308605341246291,1,0,1,0,1,0
44376,790,159,5517,18,1,1,1,14.733067729083665,0.26228419654714474,0.052788844621513946,1.8316733067729083,0.00597609561752988,4.968553459119497,1,0,3,0,6,0
108575,15305,1543,11161,132,1,1,1,29.528147946695675,4.16236062007071,0.4196355724775632,3.0353549088931193,0.03589883056839815,9.91898898250162,1,0,2,0,20,0
1107,121,231,572,0,1,1,1,0.3584844559585492,0.0391839378238342,0.07480569948186529,0.18523316062176165,0.0,0.5238095238095238,1,0,2,0,20,0
2713,61,52,1032,1,1,1,1,0.5892701998262381,0.013249348392701999,0.011294526498696786,0.22415291051259775,0.00021720243266724586,1.1730769230769231,1,0,1,0,5,0
811,34,351,656,0,1,1,1,0.26314081765087605,0.011031797534068787,0.11388708630759248,0.21284879948085658,0.0,0.09686609686609686,1,8,2,0,1,0
5290,298,243,654,3,1,1,1,1.1482526589971782,0.06468417625352724,0.052745821575862814,0.14195789016713697,0.0006511829824180595,1.2263374485596708,1,0,3,0,1,0
82094,7689,207,30086,229,1,1,1,22.46688560481664,2.1042692939244665,0.05665024630541872,8.233716475095786,0.06267104542966612,37.14492753623188,1,0,1,0,6,0
133,72,460,146,0,1,1,1,0.05303030303030303,0.028708133971291867,0.18341307814992025,0.058213716108452954,0.0,0.1565217391304348,1,0,2,0,1,0
10221,458,395,1813,3,1,1,1,2.316111488783141,0.10378427373668705,0.08950827101744845,0.41083163380920007,0.0006798096532970768,1.159493670886076,1,0,2,0,15,0
50540,3491,3296,19086,72,1,1,1,14.721817652199242,1.016894844159627,0.9600932129332945,5.559568890183513,0.020972909991261286,1.0591626213592233,1,0,2,0,22,0
95069,1045,350,49312,20,1,1,1,23.28980891719745,0.2560019598236159,0.08574228319451249,12.080352768250858,0.004899559039686428,2.9857142857142858,1,0,2,0,24,0
24117,788,405,6725,16,1,1,1,7.043516355140187,0.23014018691588786,0.11828271028037383,1.9640771028037383,0.004672897196261682,1.945679012345679,1,0,2,0,7,0
1303,147,138,71,4,1,1,1,0.314506396331161,0.03548153511947864,0.0333091962346126,0.017137340091720975,0.0009654839488293508,1.065217391304348,1,0,2,0,15,0
80,3,50,27,0,1,1,1,0.019574259848299486,0.0007340347443112308,0.012233912405187179,0.0066063126988010765,0.0,0.06,1,0,2,0,1,0
8234,536,397,2684,0,1,1,1,2.126000516395559,0.13839400981151562,0.10250451846114124,0.6930028401755745,0.0,1.350125944584383,1,0,1,0,14,0
28655,462,290,413,15,1,1,1,6.616254906488109,0.10667282382821519,0.06695913184022166,0.09535903948279843,0.0034634033710459478,1.5931034482758621,1,0,2,0,21,0
9561,417,258,1130,0,1,1,1,2.7371886630403663,0.11938162038362439,0.07386200973375322,0.3235041511594618,0.0,1.6162790697674418,1,0,3,0,8,0
44535,314,290,16169,1,1,1,1,14.040037831021438,0.09899117276166457,0.0914249684741488,5.097414880201765,0.00031525851197982345,1.0827586206896551,1,0,2,0,25,0
496,62,95,70,0,1,1,1,0.1556811048336472,0.0194601381042059,0.029817953546767105,0.02197112366603892,0.0,0.6526315789473685,1,0,2,0,1,0
325,101,230,20,0,1,1,1,0.07415012548482774,0.02304357745836185,0.05247547342003194,0.004563084645220169,0.0,0.4391304347826087,1,0,2,0,1,0
6877,247,838,1915,3,1,1,1,1.795092665100496,0.06447402766901593,0.21874184286087184,0.49986948577394935,0.0007830853563038371,0.2947494033412888,1,0,1,0,15,0
2647,604,296,170,0,1,1,1,0.720076169749728,0.16430903155603918,0.08052230685527748,0.046245919477693145,0.0,2.0405405405405403,1,2,2,0,17,0
3719,220,198,255,0,1,1,1,1.2193442622950819,0.07213114754098361,0.06491803278688525,0.08360655737704918,0.0,1.1111111111111112,1,0,1,0,12,0
6629,286,127,1110,2,1,1,1,1.8837737993748225,0.08127308894572322,0.03608979823813584,0.3154305200341006,0.0005683432793407218,2.251968503937008,1,0,1,0,6,0
894,55,65,43,1,1,1,1,0.31668437832093516,0.019482819695359546,0.023025150549061284,0.015232022670917464,0.00035423308537017357,0.8461538461538461,1,0,2,0,14,0
31414,344,318,123,6,1,1,1,7.015185350602947,0.07682000893255918,0.07101384546672622,0.02746761947297901,0.0013398838767306833,1.0817610062893082,1,0,2,0,21,0
10171,369,259,3192,0,1,1,1,2.660476065916819,0.09652105676170547,0.06774784200889354,0.834946377190688,0.0,1.4247104247104247,1,0,1,0,7,0
11133,6897,3735,22522,1,1,1,1,3.6005821474773607,2.230595084087969,1.2079560155239328,7.283958602846054,0.0003234152652005175,1.846586345381526,1,0,1,0,9,0
14376,363,306,1753,1,1,1,1,3.6175138399597384,0.09134373427277302,0.0770005032712632,0.4411172622043281,0.0002516356316054353,1.1862745098039216,1,1,2,0,9,0
30812,252,234,45,7,1,1,1,6.592212237911853,0.05391527599486521,0.05006418485237484,0.009627727856225931,0.0014976465554129225,1.0769230769230769,1,2,1,0,9,0
1311,169,342,347,1,1,1,1,0.4070164545172307,0.05246817758460105,0.1061782055262341,0.10773051847252406,0.0003104625892579944,0.49415204678362573,1,0,1,0,16,0
177,41,154,39,0,1,1,1,0.03786096256684492,0.008770053475935829,0.03294117647058824,0.008342245989304813,0.0,0.2662337662337662,1,0,2,0,12,0
17348,321,231,7932,1,1,1,1,4.989358642507909,0.09232096635030199,0.06643658326143227,2.281276962899051,0.0002876042565429968,1.3896103896103895,1,0,1,1,13,0
176950,35379,587,241,485,1,1,1,37.35486594891282,7.468651044965168,0.12391809161916825,0.05087608190838083,0.10238547603968756,60.27086882453152,1,0,1,0,21,0
265,26,107,442,0,1,1,1,0.07854179016004742,0.007705986959098993,0.03171310017783047,0.13100177830468288,0.0,0.24299065420560748,1,0,1,0,5,0
2127,229,262,510,0,1,1,1,0.5722356739305892,0.061608824320688725,0.07048695184288405,0.13720742534301855,0.0,0.8740458015267175,1,0,2,0,7,0
41271,15171,210,7721,174,1,1,1,9.358503401360544,3.4401360544217687,0.047619047619047616,1.7507936507936508,0.03945578231292517,72.24285714285715,1,0,1,0,10,0
1876,334,912,587,0,1,1,1,0.4059727331746375,0.07227872754814975,0.1973598788141095,0.12702878164899373,0.0,0.36622807017543857,1,0,2,0,10,0
1197,28,98,223,0,1,1,1,0.4362244897959184,0.01020408163265306,0.03571428571428571,0.08126822157434402,0.0,0.2857142857142857,1,0,1,0,1,0
1318,166,233,615,0,1,1,1,0.4826071036250458,0.06078359575247162,0.0853167337971439,0.22519223727572318,0.0,0.7124463519313304,1,0,2,0,10,0
13209,204,115,3414,4,1,1,1,3.4981461864406778,0.05402542372881356,0.03045550847457627,0.9041313559322034,0.001059322033898305,1.7739130434782608,1,0,2,0,14,0
